0, 175.922
0.00314159, 175.906
0.00628319, 175.889
0.00942478, 175.87
0.0125664, 175.849
0.015708, 175.827
0.0188496, 175.803
0.0219911, 175.777
0.0251327, 175.75
0.0282743, 175.721
0.0314159, 175.69
0.0345575, 175.658
0.0376991, 175.624
0.0408407, 175.588
0.0439823, 175.551
0.0471239, 175.513
0.0502655, 175.472
0.0534071, 175.431
0.0565487, 175.387
0.0596903, 175.342
0.0628319, 175.295
0.0659734, 175.247
0.069115, 175.198
0.0722566, 175.146
0.0753982, 175.094
0.0785398, 175.039
0.0816814, 174.983
0.084823, 174.926
0.0879646, 174.867
0.0911062, 174.807
0.0942478, 174.745
0.0973894, 174.682
0.100531, 174.617
0.103673, 174.55
0.106814, 174.482
0.109956, 174.413
0.113097, 174.342
0.116239, 174.27
0.119381, 174.196
0.122522, 174.121
0.125664, 174.045
0.128805, 173.967
0.131947, 173.887
0.135088, 173.807
0.13823, 173.724
0.141372, 173.641
0.144513, 173.555
0.147655, 173.469
0.150796, 173.381
0.153938, 173.292
0.15708, 173.201
0.160221, 173.109
0.163363, 173.016
0.166504, 172.921
0.169646, 172.825
0.172788, 172.728
0.175929, 172.629
0.179071, 172.529
0.182212, 172.428
0.185354, 172.325
0.188496, 172.221
0.191637, 172.115
0.194779, 172.009
0.19792, 171.901
0.201062, 171.792
0.204204, 171.681
0.207345, 171.569
0.210487, 171.456
0.213628, 171.342
0.21677, 171.226
0.219911, 171.11
0.223053, 170.991
0.226195, 170.872
0.229336, 170.752
0.232478, 170.63
0.235619, 170.507
0.238761, 170.383
0.241903, 170.257
0.245044, 170.13
0.248186, 170.003
0.251327, 169.874
0.254469, 169.743
0.257611, 169.612
0.260752, 169.479
0.263894, 169.346
0.267035, 169.211
0.270177, 169.075
0.273319, 168.938
0.27646, 168.799
0.279602, 168.66
0.282743, 168.519
0.285885, 168.377
0.289027, 168.234
0.292168, 168.09
0.29531, 167.945
0.298451, 167.799
0.301593, 167.652
0.304734, 167.504
0.307876, 167.354
0.311018, 167.203
0.314159, 167.052
0.317301, 166.899
0.320442, 166.745
0.323584, 166.591
0.326726, 166.435
0.329867, 166.278
0.333009, 166.12
0.33615, 165.961
0.339292, 165.801
0.342434, 165.64
0.345575, 165.478
0.348717, 165.315
0.351858, 165.151
0.355, 164.986
0.358142, 164.82
0.361283, 164.653
0.364425, 164.485
0.367566, 164.316
0.370708, 164.146
0.37385, 163.975
0.376991, 163.803
0.380133, 163.63
0.383274, 163.457
0.386416, 163.282
0.389557, 163.106
0.392699, 162.93
0.395841, 162.752
0.398982, 162.574
0.402124, 162.395
0.405265, 162.214
0.408407, 162.033
0.411549, 161.851
0.41469, 161.668
0.417832, 161.485
0.420973, 161.3
0.424115, 161.114
0.427257, 160.928
0.430398, 160.741
0.43354, 160.553
0.436681, 160.364
0.439823, 160.174
0.442965, 159.983
0.446106, 159.792
0.449248, 159.599
0.452389, 159.406
0.455531, 159.212
0.458673, 159.017
0.461814, 158.822
0.464956, 158.625
0.468097, 158.428
0.471239, 158.23
0.47438, 158.031
0.477522, 157.832
0.480664, 157.632
0.483805, 157.43
0.486947, 157.229
0.490088, 157.026
0.49323, 156.823
0.496372, 156.618
0.499513, 156.414
0.502655, 156.208
0.505796, 156.002
0.508938, 155.795
0.51208, 155.587
0.515221, 155.378
0.518363, 155.169
0.521504, 154.959
0.524646, 154.749
0.527788, 154.537
0.530929, 154.325
0.534071, 154.113
0.537212, 153.899
0.540354, 153.685
0.543496, 153.47
0.546637, 153.255
0.549779, 153.039
0.55292, 152.822
0.556062, 152.605
0.559203, 152.387
0.562345, 152.168
0.565487, 151.949
0.568628, 151.729
0.57177, 151.509
0.574911, 151.287
0.578053, 151.066
0.581195, 150.843
0.584336, 150.62
0.587478, 150.397
0.590619, 150.172
0.593761, 149.948
0.596903, 149.722
0.600044, 149.496
0.603186, 149.27
0.606327, 149.043
0.609469, 148.815
0.612611, 148.587
0.615752, 148.358
0.618894, 148.129
0.622035, 147.899
0.625177, 147.669
0.628319, 147.438
0.63146, 147.206
0.634602, 146.974
0.637743, 146.742
0.640885, 146.509
0.644026, 146.275
0.647168, 146.041
0.65031, 145.807
0.653451, 145.572
0.656593, 145.336
0.659734, 145.1
0.662876, 144.863
0.666018, 144.626
0.669159, 144.389
0.672301, 144.151
0.675442, 143.913
0.678584, 143.674
0.681726, 143.434
0.684867, 143.195
0.688009, 142.954
0.69115, 142.714
0.694292, 142.473
0.697434, 142.231
0.700575, 141.989
0.703717, 141.747
0.706858, 141.504
0.71, 141.261
0.713142, 141.017
0.716283, 140.773
0.719425, 140.529
0.722566, 140.284
0.725708, 140.038
0.728849, 139.793
0.731991, 139.547
0.735133, 139.3
0.738274, 139.054
0.741416, 138.807
0.744557, 138.559
0.747699, 138.311
0.750841, 138.063
0.753982, 137.814
0.757124, 137.565
0.760265, 137.316
0.763407, 137.067
0.766549, 136.817
0.76969, 136.566
0.772832, 136.316
0.775973, 136.065
0.779115, 135.814
0.782257, 135.562
0.785398, 135.31
0.78854, 135.058
0.791681, 134.806
0.794823, 134.553
0.797965, 134.3
0.801106, 134.046
0.804248, 133.793
0.807389, 133.539
0.810531, 133.285
0.813672, 133.03
0.816814, 132.775
0.819956, 132.52
0.823097, 132.265
0.826239, 132.01
0.82938, 131.754
0.832522, 131.498
0.835664, 131.241
0.838805, 130.985
0.841947, 130.728
0.845088, 130.471
0.84823, 130.214
0.851372, 129.956
0.854513, 129.699
0.857655, 129.441
0.860796, 129.183
0.863938, 128.925
0.86708, 128.666
0.870221, 128.407
0.873363, 128.148
0.876504, 127.889
0.879646, 127.63
0.882788, 127.371
0.885929, 127.111
0.889071, 126.851
0.892212, 126.591
0.895354, 126.331
0.898495, 126.071
0.901637, 125.81
0.904779, 125.549
0.90792, 125.288
0.911062, 125.028
0.914203, 124.766
0.917345, 124.505
0.920487, 124.244
0.923628, 123.982
0.92677, 123.72
0.929911, 123.459
0.933053, 123.197
0.936195, 122.935
0.939336, 122.672
0.942478, 122.41
0.945619, 122.148
0.948761, 121.885
0.951903, 121.623
0.955044, 121.36
0.958186, 121.097
0.961327, 120.834
0.964469, 120.571
0.967611, 120.308
0.970752, 120.045
0.973894, 119.781
0.977035, 119.518
0.980177, 119.255
0.983319, 118.991
0.98646, 118.728
0.989602, 118.464
0.992743, 118.2
0.995885, 117.937
0.999026, 117.673
1.00217, 117.409
1.00531, 117.145
1.00845, 116.881
1.01159, 116.617
1.01473, 116.353
1.01788, 116.089
1.02102, 115.825
1.02416, 115.561
1.0273, 115.297
1.03044, 115.033
1.03358, 114.768
1.03673, 114.504
1.03987, 114.24
1.04301, 113.976
1.04615, 113.712
1.04929, 113.447
1.05243, 113.183
1.05558, 112.919
1.05872, 112.655
1.06186, 112.391
1.065, 112.126
1.06814, 111.862
1.07128, 111.598
1.07442, 111.334
1.07757, 111.07
1.08071, 110.806
1.08385, 110.542
1.08699, 110.278
1.09013, 110.014
1.09327, 109.75
1.09642, 109.486
1.09956, 109.222
1.1027, 108.959
1.10584, 108.695
1.10898, 108.431
1.11212, 108.168
1.11527, 107.904
1.11841, 107.641
1.12155, 107.377
1.12469, 107.114
1.12783, 106.85
1.13097, 106.587
1.13411, 106.324
1.13726, 106.061
1.1404, 105.798
1.14354, 105.535
1.14668, 105.273
1.14982, 105.01
1.15296, 104.747
1.15611, 104.485
1.15925, 104.222
1.16239, 103.96
1.16553, 103.698
1.16867, 103.436
1.17181, 103.174
1.17496, 102.912
1.1781, 102.65
1.18124, 102.389
1.18438, 102.127
1.18752, 101.866
1.19066, 101.605
1.19381, 101.344
1.19695, 101.083
1.20009, 100.822
1.20323, 100.561
1.20637, 100.3
1.20951, 100.04
1.21265, 99.7797
1.2158, 99.5196
1.21894, 99.2596
1.22208, 98.9998
1.22522, 98.7401
1.22836, 98.4806
1.2315, 98.2212
1.23465, 97.962
1.23779, 97.703
1.24093, 97.4441
1.24407, 97.1854
1.24721, 96.9269
1.25035, 96.6685
1.2535, 96.4103
1.25664, 96.1523
1.25978, 95.8945
1.26292, 95.6369
1.26606, 95.3794
1.2692, 95.1221
1.27235, 94.8651
1.27549, 94.6082
1.27863, 94.3515
1.28177, 94.095
1.28491, 93.8387
1.28805, 93.5826
1.29119, 93.3267
1.29434, 93.071
1.29748, 92.8155
1.30062, 92.5603
1.30376, 92.3052
1.3069, 92.0503
1.31004, 91.7957
1.31319, 91.5413
1.31633, 91.2871
1.31947, 91.0331
1.32261, 90.7794
1.32575, 90.5259
1.32889, 90.2726
1.33204, 90.0195
1.33518, 89.7667
1.33832, 89.5141
1.34146, 89.2617
1.3446, 89.0096
1.34774, 88.7577
1.35088, 88.5061
1.35403, 88.2547
1.35717, 88.0035
1.36031, 87.7526
1.36345, 87.502
1.36659, 87.2516
1.36973, 87.0014
1.37288, 86.7515
1.37602, 86.5019
1.37916, 86.2525
1.3823, 86.0034
1.38544, 85.7546
1.38858, 85.506
1.39173, 85.2577
1.39487, 85.0096
1.39801, 84.7618
1.40115, 84.5143
1.40429, 84.2671
1.40743, 84.0201
1.41058, 83.7735
1.41372, 83.527
1.41686, 83.2809
1.42, 83.0351
1.42314, 82.7895
1.42628, 82.5443
1.42942, 82.2993
1.43257, 82.0546
1.43571, 81.8102
1.43885, 81.5661
1.44199, 81.3223
1.44513, 81.0787
1.44827, 80.8355
1.45142, 80.5926
1.45456, 80.35
1.4577, 80.1077
1.46084, 79.8656
1.46398, 79.6239
1.46712, 79.3825
1.47027, 79.1414
1.47341, 78.9006
1.47655, 78.6602
1.47969, 78.42
1.48283, 78.1801
1.48597, 77.9406
1.48911, 77.7014
1.49226, 77.4625
1.4954, 77.2239
1.49854, 76.9857
1.50168, 76.7477
1.50482, 76.5101
1.50796, 76.2728
1.51111, 76.0359
1.51425, 75.7993
1.51739, 75.563
1.52053, 75.327
1.52367, 75.0914
1.52681, 74.856
1.52996, 74.6211
1.5331, 74.3865
1.53624, 74.1522
1.53938, 73.9182
1.54252, 73.6846
1.54566, 73.4513
1.54881, 73.2184
1.55195, 72.9858
1.55509, 72.7536
1.55823, 72.5217
1.56137, 72.2901
1.56451, 72.0589
1.56765, 71.8281
1.5708, 71.5976
1.57394, 71.3675
1.57708, 71.1377
1.58022, 70.9082
1.58336, 70.6792
1.5865, 70.4504
1.58965, 70.2221
1.59279, 69.9941
1.59593, 69.7664
1.59907, 69.5392
1.60221, 69.3122
1.60535, 69.0857
1.6085, 68.8595
1.61164, 68.6337
1.61478, 68.4082
1.61792, 68.1831
1.62106, 67.9584
1.6242, 67.7341
1.62734, 67.5101
1.63049, 67.2865
1.63363, 67.0632
1.63677, 66.8404
1.63991, 66.6179
1.64305, 66.3958
1.64619, 66.174
1.64934, 65.9527
1.65248, 65.7317
1.65562, 65.5111
1.65876, 65.2909
1.6619, 65.071
1.66504, 64.8516
1.66819, 64.6325
1.67133, 64.4138
1.67447, 64.1955
1.67761, 63.9776
1.68075, 63.7601
1.68389, 63.5429
1.68704, 63.3262
1.69018, 63.1098
1.69332, 62.8938
1.69646, 62.6782
1.6996, 62.463
1.70274, 62.2482
1.70588, 62.0338
1.70903, 61.8198
1.71217, 61.6062
1.71531, 61.3929
1.71845, 61.1801
1.72159, 60.9676
1.72473, 60.7556
1.72788, 60.544
1.73102, 60.3327
1.73416, 60.1219
1.7373, 59.9114
1.74044, 59.7014
1.74358, 59.4917
1.74673, 59.2825
1.74987, 59.0736
1.75301, 58.8652
1.75615, 58.6571
1.75929, 58.4495
1.76243, 58.2423
1.76558, 58.0354
1.76872, 57.829
1.77186, 57.623
1.775, 57.4174
1.77814, 57.2122
1.78128, 57.0074
1.78442, 56.803
1.78757, 56.599
1.79071, 56.3955
1.79385, 56.1923
1.79699, 55.9896
1.80013, 55.7872
1.80327, 55.5853
1.80642, 55.3838
1.80956, 55.1827
1.8127, 54.982
1.81584, 54.7817
1.81898, 54.5818
1.82212, 54.3824
1.82527, 54.1834
1.82841, 53.9847
1.83155, 53.7865
1.83469, 53.5887
1.83783, 53.3914
1.84097, 53.1944
1.84411, 52.9979
1.84726, 52.8017
1.8504, 52.606
1.85354, 52.4108
1.85668, 52.2159
1.85982, 52.0214
1.86296, 51.8274
1.86611, 51.6338
1.86925, 51.4406
1.87239, 51.2478
1.87553, 51.0554
1.87867, 50.8635
1.88181, 50.672
1.88496, 50.4809
1.8881, 50.2902
1.89124, 50.1
1.89438, 49.9101
1.89752, 49.7207
1.90066, 49.5317
1.90381, 49.3431
1.90695, 49.155
1.91009, 48.9673
1.91323, 48.78
1.91637, 48.5931
1.91951, 48.4066
1.92265, 48.2206
1.9258, 48.035
1.92894, 47.8498
1.93208, 47.665
1.93522, 47.4807
1.93836, 47.2967
1.9415, 47.1132
1.94465, 46.9302
1.94779, 46.7475
1.95093, 46.5653
1.95407, 46.3835
1.95721, 46.2021
1.96035, 46.0211
1.9635, 45.8406
1.96664, 45.6605
1.96978, 45.4808
1.97292, 45.3016
1.97606, 45.1227
1.9792, 44.9443
1.98234, 44.7663
1.98549, 44.5888
1.98863, 44.4116
1.99177, 44.2349
1.99491, 44.0586
1.99805, 43.8828
2.00119, 43.7073
2.00434, 43.5323
2.00748, 43.3577
2.01062, 43.1835
2.01376, 43.0098
2.0169, 42.8365
2.02004, 42.6636
2.02319, 42.4911
2.02633, 42.3191
2.02947, 42.1474
2.03261, 41.9762
2.03575, 41.8054
2.03889, 41.6351
2.04204, 41.4652
2.04518, 41.2956
2.04832, 41.1266
2.05146, 40.9579
2.0546, 40.7896
2.05774, 40.6218
2.06088, 40.4544
2.06403, 40.2875
2.06717, 40.1209
2.07031, 39.9548
2.07345, 39.7891
2.07659, 39.6238
2.07973, 39.4589
2.08288, 39.2944
2.08602, 39.1304
2.08916, 38.9668
2.0923, 38.8036
2.09544, 38.6409
2.09858, 38.4785
2.10173, 38.3166
2.10487, 38.1551
2.10801, 37.994
2.11115, 37.8333
2.11429, 37.6731
2.11743, 37.5132
2.12058, 37.3538
2.12372, 37.1948
2.12686, 37.0362
2.13, 36.8781
2.13314, 36.7203
2.13628, 36.563
2.13942, 36.4061
2.14257, 36.2496
2.14571, 36.0935
2.14885, 35.9378
2.15199, 35.7826
2.15513, 35.6277
2.15827, 35.4733
2.16142, 35.3193
2.16456, 35.1657
2.1677, 35.0125
2.17084, 34.8597
2.17398, 34.7074
2.17712, 34.5554
2.18027, 34.4039
2.18341, 34.2528
2.18655, 34.1021
2.18969, 33.9518
2.19283, 33.8019
2.19597, 33.6524
2.19911, 33.5033
2.20226, 33.3546
2.2054, 33.2064
2.20854, 33.0585
2.21168, 32.9111
2.21482, 32.764
2.21796, 32.6174
2.22111, 32.4712
2.22425, 32.3253
2.22739, 32.1799
2.23053, 32.0349
2.23367, 31.8903
2.23681, 31.7461
2.23996, 31.6023
2.2431, 31.4589
2.24624, 31.3159
2.24938, 31.1733
2.25252, 31.0311
2.25566, 30.8893
2.25881, 30.7479
2.26195, 30.6069
2.26509, 30.4663
2.26823, 30.3261
2.27137, 30.1863
2.27451, 30.0469
2.27765, 29.9079
2.2808, 29.7693
2.28394, 29.6311
2.28708, 29.4933
2.29022, 29.3558
2.29336, 29.2188
2.2965, 29.0822
2.29965, 28.9459
2.30279, 28.8101
2.30593, 28.6746
2.30907, 28.5395
2.31221, 28.4049
2.31535, 28.2706
2.3185, 28.1367
2.32164, 28.0031
2.32478, 27.87
2.32792, 27.7373
2.33106, 27.6049
2.3342, 27.473
2.33734, 27.3414
2.34049, 27.2102
2.34363, 27.0794
2.34677, 26.9489
2.34991, 26.8189
2.35305, 26.6892
2.35619, 26.5599
2.35934, 26.431
2.36248, 26.3025
2.36562, 26.1744
2.36876, 26.0466
2.3719, 25.9192
2.37504, 25.7922
2.37819, 25.6656
2.38133, 25.5393
2.38447, 25.4134
2.38761, 25.2879
2.39075, 25.1628
2.39389, 25.038
2.39704, 24.9136
2.40018, 24.7896
2.40332, 24.666
2.40646, 24.5427
2.4096, 24.4198
2.41274, 24.2973
2.41588, 24.1751
2.41903, 24.0533
2.42217, 23.9318
2.42531, 23.8108
2.42845, 23.6901
2.43159, 23.5697
2.43473, 23.4498
2.43788, 23.3301
2.44102, 23.2109
2.44416, 23.092
2.4473, 22.9735
2.45044, 22.8553
2.45358, 22.7375
2.45673, 22.62
2.45987, 22.5029
2.46301, 22.3862
2.46615, 22.2698
2.46929, 22.1538
2.47243, 22.0381
2.47558, 21.9228
2.47872, 21.8078
2.48186, 21.6932
2.485, 21.579
2.48814, 21.465
2.49128, 21.3515
2.49442, 21.2383
2.49757, 21.1254
2.50071, 21.0129
2.50385, 20.9007
2.50699, 20.7889
2.51013, 20.6774
2.51327, 20.5662
2.51642, 20.4555
2.51956, 20.345
2.5227, 20.2349
2.52584, 20.1251
2.52898, 20.0157
2.53212, 19.9066
2.53527, 19.7978
2.53841, 19.6894
2.54155, 19.5813
2.54469, 19.4736
2.54783, 19.3661
2.55097, 19.2591
2.55411, 19.1523
2.55726, 19.0459
2.5604, 18.9398
2.56354, 18.8341
2.56668, 18.7286
2.56982, 18.6235
2.57296, 18.5188
2.57611, 18.4143
2.57925, 18.3102
2.58239, 18.2064
2.58553, 18.1029
2.58867, 17.9998
2.59181, 17.897
2.59496, 17.7944
2.5981, 17.6923
2.60124, 17.5904
2.60438, 17.4889
2.60752, 17.3876
2.61066, 17.2867
2.61381, 17.1861
2.61695, 17.0858
2.62009, 16.9859
2.62323, 16.8862
2.62637, 16.7869
2.62951, 16.6878
2.63265, 16.5891
2.6358, 16.4907
2.63894, 16.3926
2.64208, 16.2948
2.64522, 16.1973
2.64836, 16.1001
2.6515, 16.0033
2.65465, 15.9067
2.65779, 15.8104
2.66093, 15.7145
2.66407, 15.6188
2.66721, 15.5234
2.67035, 15.4284
2.6735, 15.3336
2.67664, 15.2391
2.67978, 15.1449
2.68292, 15.0511
2.68606, 14.9575
2.6892, 14.8642
2.69234, 14.7712
2.69549, 14.6785
2.69863, 14.5861
2.70177, 14.4939
2.70491, 14.4021
2.70805, 14.3105
2.71119, 14.2193
2.71434, 14.1283
2.71748, 14.0376
2.72062, 13.9472
2.72376, 13.8571
2.7269, 13.7672
2.73004, 13.6777
2.73319, 13.5884
2.73633, 13.4994
2.73947, 13.4106
2.74261, 13.3222
2.74575, 13.234
2.74889, 13.1461
2.75204, 13.0585
2.75518, 12.9712
2.75832, 12.8841
2.76146, 12.7973
2.7646, 12.7107
2.76774, 12.6245
2.77088, 12.5385
